State, Region, County, District, District Name, Charter Status, Superintendent, Base Pay, FTE Pay, Enrollment, FTE
TX,17, HOCKLEY COUNTY,110908, WHITHARRAL ISD, TRADITIONAL ISD/CSD,"SHARP, HIRAM EDWIN",100000,100000,176,1
TX,9, JACK COUNTY,119903, PERRIN-WHITT CISD, TRADITIONAL ISD/CSD,"GILMORE, CLIFTON L",100000,100000,316,1
TX,3, KARNES COUNTY,128903, RUNGE ISD, TRADITIONAL ISD/CSD,"BETTIN, LINDA G",100000,100000,229,1
TX,3, LAVACA COUNTY,143902, MOULTON ISD, TRADITIONAL ISD/CSD,"ULCAK, CHRISTOPHER",100000,100000,286,1
TX,15, MCCULLOCH COUNTY,160905, LOHN ISD, TRADITIONAL ISD/CSD,"FREEMAN, JOHN LEON",100000,100000,102,1
TX,5, NEWTON COUNTY,176901, BURKEVILLE ISD, TRADITIONAL ISD/CSD,"GARDNER, ANN",100000,100000,269,1
TX,5, TYLER COUNTY,229905, SPURGER ISD, TRADITIONAL ISD/CSD,"WRIGHT, FLOYD M",100000,100000,358,1
TX,7, UPSHUR COUNTY,230901, BIG SANDY ISD, TRADITIONAL ISD/CSD,"BURNS, MICHAEL BRADLEY",100000,100000,643,1
TX,18, WARD COUNTY,238904, GRANDFALLS-ROYALTY ISD, TRADITIONAL ISD/CSD,"STARKWEATHER, BRETT ALAN",100000,100000,166,1
TX,16, WHEELER COUNTY,242906, FORT ELLIOTT CISD, TRADITIONAL ISD/CSD,"BELCHER, FRANK EARL",100000,100000,144,1
TX,10, KAUFMAN COUNTY,129904, KEMP ISD, TRADITIONAL ISD/CSD,"MOORE, DOUGLAS EARL",99711,150371,1654,0.66
TX,17, COTTLE COUNTY,51901, PADUCAH ISD, TRADITIONAL ISD/CSD,"WAITMAN, GARY JOHN",99596,99596,183,1
TX,15, CONCHO COUNTY,48901, EDEN CISD, TRADITIONAL ISD/CSD,"GANDY, MISTY LEIGH",99500,99500,232,1
TX,12, HILL COUNTY,109913, BLUM ISD, TRADITIONAL ISD/CSD,"SANDERS, JEFFERY ROY",99500,99500,365,1
TX,10, ELLIS COUNTY,70907, ITALY ISD, TRADITIONAL ISD/CSD,"CLINGENPEEL, DONALD ARTHUR",99440,99440,621,1
TX,20, REAL COUNTY,193902, LEAKEY ISD, TRADITIONAL ISD/CSD,"YESCHKE, CHRISTOPHER W",99400,99400,286,1
TX,16, HALL COUNTY,96904, MEMPHIS ISD, TRADITIONAL ISD/CSD,"ALEXANDER, WILLIAM FREDRICK",99225,99225,443,1
TX,9, KNOX COUNTY,138902, KNOX CITY-O'BRIEN CISD, TRADITIONAL ISD/CSD,"HOWETH, COLIN LYNN",99030,99030,239,1
TX,13, LEE COUNTY,144903, DIME BOX ISD, TRADITIONAL ISD/CSD,"WEST, NICHOLAS RAY",99000,99000,160,1
TX,12, CORYELL COUNTY,50901, EVANT ISD, TRADITIONAL ISD/CSD,"WIMBERLEY, KEN LAWRENCE",98838,98838,273,1
TX,9, YOUNG COUNTY,252902, NEWCASTLE ISD, TRADITIONAL ISD/CSD,"CARDWELL, EVAN W",98500,98500,210,1
TX,5, JASPER COUNTY,121902, BROOKELAND ISD, TRADITIONAL ISD/CSD,"MCCUGH, KEVIN D",98315,98315,368,1
TX,12, CORYELL COUNTY,50909, JONESBORO ISD, TRADITIONAL ISD/CSD,"DOSSEY, MATTHEW F",98100,98100,313,1
TX,10, DALLAS COUNTY,57819, JEAN MASSIEU ACADEMY, OPEN ENROLLMENT CHARTER,"FOX, MONICA DIONNE",98000,98000,195,1
TX,12, FREESTONE COUNTY,81905, WORTHAM ISD, TRADITIONAL ISD/CSD,"BOSLEY, MELISSA VEE",98000,98000,495,1
TX,17, HALE COUNTY,95904, PETERSBURG ISD, TRADITIONAL ISD/CSD,"BIBB, BRIAN RAY",98000,98000,291,1
TX,13, BELL COUNTY,14902, BARTLETT ISD, TRADITIONAL ISD/CSD,"CLEVENGER, THEODORE",97500,97500,380,1
TX,12, BOSQUE COUNTY,18908, CRANFILLS GAP ISD, TRADITIONAL ISD/CSD,"PARCHMAN, MONTI M",97500,97500,129,1
TX,11, ERATH COUNTY,72904, BLUFF DALE ISD, TRADITIONAL ISD/CSD,"TAYLOR, JOHN G",97500,97500,224,1
TX,18, PRESIDIO COUNTY,189901, MARFA ISD, TRADITIONAL ISD/CSD,"AGUERO, OSCAR NATHAN",97500,97500,294,1
TX,6, TRINITY COUNTY,228904, CENTERVILLE ISD, TRADITIONAL ISD/CSD,"BROWN, MARK WAYNE",97500,97500,139,1
TX,17, YOAKUM COUNTY,251901, DENVER CITY ISD, TRADITIONAL ISD/CSD,"AZAM, DAGOBERT J",97200,189326,1638,0.51
TX,12, BOSQUE COUNTY,18902, MERIDIAN ISD, TRADITIONAL ISD/CSD,"EDWARDS, KIM L",97072,97072,418,1
TX,5, TYLER COUNTY,229906, CHESTER ISD, TRADITIONAL ISD/CSD,"HINES, CORY BLAKE",97020,97020,211,1
TX,6, MILAM COUNTY,166907, BUCKHOLTS ISD, TRADITIONAL ISD/CSD,"OLIVER, JOE LEWAYNE",97000,97000,141,1
TX,7, CHEROKEE COUNTY,37908, NEW SUMMERFIELD ISD, TRADITIONAL ISD/CSD,"BRANNEN, JOE PAUL",96900,96900,529,1
TX,9, HARDEMAN COUNTY,99902, CHILLICOTHE ISD, TRADITIONAL ISD/CSD,"WILSON, TODD R",96783,96783,207,1
TX,16, LIPSCOMB COUNTY,148905, DARROUZETT ISD, TRADITIONAL ISD/CSD,"PARISH, DEIDRE ARTHUR",96500,96500,139,1
TX,8, HOPKINS COUNTY,112907, MILLER GROVE ISD, TRADITIONAL ISD/CSD,"JOHNSON, STEVEN PAUL",96491,96491,306,1
TX,15, TOM GREEN COUNTY,226905, WATER VALLEY ISD, TRADITIONAL ISD/CSD,"GOMEZ, FABIAN",96305,96305,313,1
TX,14, STONEWALL COUNTY,217901, ASPERMONT ISD, TRADITIONAL ISD/CSD,"MORRIS, ZACHARIA P",96250,96250,213,1
TX,12, HILL COUNTY,109908, MALONE ISD, TRADITIONAL ISD/CSD,"BUFFE, LINDA D",96151,196227,165,0.49
TX,14, EASTLAND COUNTY,67904, GORMAN ISD, TRADITIONAL ISD/CSD,"WINTER, MICHAEL CHAD",96000,96000,276,1
TX,17, TERRY COUNTY,223904, WELLMAN-UNION CISD, TRADITIONAL ISD/CSD,"PROWELL, BENJAMIN C",96000,96000,308,1
TX,12, BOSQUE COUNTY,18907, KOPPERL ISD, TRADITIONAL ISD/CSD,"ADCOCK, KATRINA B",95481,95481,184,1
TX,18, JEFF DAVIS COUNTY,122901, FT DAVIS ISD, TRADITIONAL ISD/CSD,"HICKS, GRAYDON W",95139,95139,197,1
TX,20, BEXAR COUNTY,15841, THE GATHERING PLACE, OPEN ENROLLMENT CHARTER,"KLEKOWICZ, JOANNA",95001,95001,348,1
TX,15, COKE COUNTY,41901, BRONTE ISD, TRADITIONAL ISD/CSD,"SILER, TIMOTHY L",95000,95000,240,1
TX,6, GRIMES COUNTY,93905, RICHARDS ISD, TRADITIONAL ISD/CSD,"BOYCE, WILLIAM M",95000,95000,182,1
TX,15, MCCULLOCH COUNTY,160904, ROCHELLE ISD, TRADITIONAL ISD/CSD,"LEWIS, DAVID DEVON",95000,95000,195,1
TX,7, NACOGDOCHES COUNTY,174901, CHIRENO ISD, TRADITIONAL ISD/CSD,"SKINNER, MICHAEL W",95000,95000,394,1
TX,16, OLDHAM COUNTY,180903, ADRIAN ISD, TRADITIONAL ISD/CSD,"REYNOLDS, STEVEN KENNETH",95000,95000,122,1
TX,14, SCURRY COUNTY,208901, HERMLEIGH ISD, TRADITIONAL ISD/CSD,"PETTY, CASSANDRA ELVIE",95000,95000,265,1
TX,16, ROBERTS COUNTY,197902, MIAMI ISD, TRADITIONAL ISD/CSD,"HALE, DONNA L",94989,94989,195,1
TX,12, MCLENNAN COUNTY,161919, BRUCEVILLE-EDDY ISD, TRADITIONAL ISD/CSD,"KILGORE, RICHARD ALAN",94647,106000,614,0.89
TX,7, RUSK COUNTY,201903, LANEVILLE ISD, TRADITIONAL ISD/CSD,"SHELTON, TERESA",94570,94570,163,1
TX,9, THROCKMORTON COUNTY,224901, THROCKMORTON COLLEGIATE ISD, TRADITIONAL ISD/CSD,"CLINE, CANDACE M",94500,94500,140,1
TX,18, ECTOR COUNTY,68803, UTPB STEM ACADEMY, OPEN ENROLLMENT CHARTER,"DAVIDSON, SHANNON LYN",94000,94000,792,1
TX,10, FANNIN COUNTY,74905, ECTOR ISD, TRADITIONAL ISD/CSD,"MORRIS, JENNIFER",94000,94000,256,1
TX,13, GONZALES COUNTY,89905, WAELDER ISD, TRADITIONAL ISD/CSD,"OROZCO, JON CHARLES",93930,93930,298,1
TX,9, MONTAGUE COUNTY,169908, MONTAGUE ISD, TRADITIONAL ISD/CSD,"HENNESSEY, CARLA MAE",93100,93100,151,1
TX,17, CROSBY COUNTY,54902, LORENZO ISD, TRADITIONAL ISD/CSD,"MORRISON, KAYLA J",93000,93000,229,1
TX,17, GAINES COUNTY,83902, LOOP ISD, TRADITIONAL ISD/CSD,"BLACKMON, HEATH LYNN",92000,92000,146,1
TX,4, HARRIS COUNTY,101874, LEGACY SCHOOL OF SPORT SCIENCES, OPEN ENROLLMENT CHARTER,"CANADA, DONYALE ANNETTE",92000,92000,392,1
TX,16, HARTLEY COUNTY,103901, CHANNING ISD, TRADITIONAL ISD/CSD,"STEVENS, MICHAEL K",92000,92000,168,1
TX,2, NUECES COUNTY,178901, AGUA DULCE ISD, TRADITIONAL ISD/CSD,"WRIGHT, RICHARD M",92000,92000,406,1
TX,11, WISE COUNTY,249908, SLIDELL ISD, TRADITIONAL ISD/CSD,"WILLIAMS, TAYLOR",91710,91710,344,1
TX,7, HENDERSON COUNTY,107908, MURCHISON ISD, TRADITIONAL ISD/CSD,"FOLLOWWELL, KIMBERLY ELISE",91483,91483,168,1
TX,13, CALDWELL COUNTY,28906, PRAIRIE LEA ISD, TRADITIONAL ISD/CSD,"MARKERT, LARRY G",91361,91361,221,1
TX,10, DALLAS COUNTY,57814, ACADEMY FOR ACADEMIC EXCELLENCE, OPEN ENROLLMENT CHARTER,"MCCANN, ARDIS L",91076,91076,308,1
TX,15, SAN SABA COUNTY,206902, RICHLAND SPRINGS ISD, TRADITIONAL ISD/CSD,"FOWLER, DON D",91000,91000,112,1
TX,8, MORRIS COUNTY,172902, DAINGERFIELD-LONE STAR ISD, TRADITIONAL ISD/CSD,"QUARLES, SANDRA K",90400,90400,1057,1
TX,16, GRAY COUNTY,90903, MCLEAN ISD, TRADITIONAL ISD/CSD,"MUNIZ, OSCAR S",90045,90045,201,1
TX,16, BRISCOE COUNTY,23902, SILVERTON ISD, TRADITIONAL ISD/CSD,"FRANCIS, MICHELLE R",90000,90000,188,1
TX,16, CASTRO COUNTY,35902, HART ISD, TRADITIONAL ISD/CSD,"LARA, KRISTA SHANTELLE",90000,90000,212,1
TX,14, COMANCHE COUNTY,47905, SIDNEY ISD, TRADITIONAL ISD/CSD,"RUCKER, JAMES EDWIN",90000,90000,142,1
TX,18, MIDLAND COUNTY,165802, MIDLAND ACADEMY CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"REID, LENEISE M",90000,90000,370,1
TX,11, PALO PINTO COUNTY,182905, STRAWN ISD, TRADITIONAL ISD/CSD,"MITCHELL, RICHARD M",90000,90000,142,1
TX,20, UVALDE COUNTY,232904, UTOPIA ISD, TRADITIONAL ISD/CSD,"DERRY, MICHAEL",89999,89999,206,1
TX,15, BROWN COUNTY,25906, ZEPHYR ISD, TRADITIONAL ISD/CSD,"MARWITZ, STANTON",89547,89547,199,1
TX,16, GRAY COUNTY,90902, LEFORS ISD, TRADITIONAL ISD/CSD,"PORTER, KELLEY M",89301,89301,169,1
TX,10, DALLAS COUNTY,57844, MANARA ACADEMY, OPEN ENROLLMENT CHARTER,"SUDAN, DENISE E",89244,89244,659,1
TX,16, PARMER COUNTY,185904, LAZBUDDIE ISD, TRADITIONAL ISD/CSD,"WOLF, STEVEN D",88910,88910,182,1
TX,7, HENDERSON COUNTY,107907, TRINIDAD ISD, TRADITIONAL ISD/CSD,"JENKINS, COREY D",88065,88065,158,1
TX,16, SWISHER COUNTY,219901, HAPPY ISD, TRADITIONAL ISD/CSD,"KEITH, MORRIS RAY",87962,87962,269,1
TX,8, BOWIE COUNTY,19910, MALTA ISD, TRADITIONAL ISD/CSD,"STARRETT, STACY D",87740,87740,219,1
TX,2, NUECES COUNTY,178801, DR M L GARZA-GONZALEZ CHARTER SCHO, OPEN ENROLLMENT CHARTER,"BERNAL, ALMA GLORIA",87550,87550,221,1
TX,14, HASKELL COUNTY,104903, RULE ISD, TRADITIONAL ISD/CSD,"JONES, BRADLEY J",87500,87500,141,1
TX,13, HAYS COUNTY,105904, DRIPPING SPRINGS ISD, TRADITIONAL ISD/CSD,"SPRINGSTON, BRETT ARLAN",87500,124911,7283,0.7
TX,14, CALLAHAN COUNTY,30901, CROSS PLAINS ISD, TRADITIONAL ISD/CSD,"COSBY, JACOB MCDADE",87046,87046,363,1
TX,7, CHEROKEE COUNTY,37909, WELLS ISD, TRADITIONAL ISD/CSD,"GASTON, HOLLIE JILL",86000,86000,263,1
TX,8, CASS COUNTY,34902, AVINGER ISD, TRADITIONAL ISD/CSD,"SMITH, JACQUELYN R",85600,85600,140,1
TX,20, BEXAR COUNTY,15806, SCHOOL OF EXCELLENCE IN EDUCATION, OPEN ENROLLMENT CHARTER,"MADKINS, SHEILDA",85000,85000,354,1
TX,20, BEXAR COUNTY,15809, BEXAR COUNTY ACADEMY, OPEN ENROLLMENT CHARTER,"WILLIAMS, ROSS FISHER",85000,85919,274,0.99
TX,16, CASTRO COUNTY,35903, NAZARETH ISD, TRADITIONAL ISD/CSD,"GARLITZ, KARA S",85000,85000,250,1
TX,10, DALLAS COUNTY,57810, ACADEMY OF DALLAS, OPEN ENROLLMENT CHARTER,"WILLIAMS, ROSS FISHER",85000,85000,341,1
TX,12, HILL COUNTY,109901, ABBOTT ISD, TRADITIONAL ISD/CSD,"PUSTEJOVSKY, ERIC D",85000,85000,274,1
TX,15, SAN SABA COUNTY,206903, CHEROKEE ISD, TRADITIONAL ISD/CSD,"BORDNER, JENNIFER LYNN",85000,85000,131,1
TX,9, WILBARGER COUNTY,244905, NORTHSIDE ISD, TRADITIONAL ISD/CSD,"HAUGHT, MARK A",85000,85000,238,1
TX,20, BEXAR COUNTY,15830, BROOKS ACADEMIES OF TEXAS, OPEN ENROLLMENT CHARTER,"SCHUTZ, LISA ANN",84878,155000,3079,0.55
TX,3, JACKSON COUNTY,120905, INDUSTRIAL ISD, TRADITIONAL ISD/CSD,"KLIMITCHEK, MICHELLE L",84500,84500,1195,1
TX,14, MITCHELL COUNTY,168902, LORAINE ISD, TRADITIONAL ISD/CSD,"ANDERS, DUSTIN MICHAEL",84460,84460,143,1
TX,12, HILL COUNTY,109910, MOUNT CALM ISD, TRADITIONAL ISD/CSD,"WRIGHT, JAMES E",83313,95872,184,0.87
TX,7, UPSHUR COUNTY,230903, ORE CITY ISD, TRADITIONAL ISD/CSD,"HEFLIN, LYNN",83004,172925,928,0.48
TX,15, RUNNELS COUNTY,200906, OLFEN ISD, TRADITIONAL ISD/CSD,"ZAMORA, GABRIEL",82642,130002,142,0.64
TX,15, BROWN COUNTY,25905, MAY ISD, TRADITIONAL ISD/CSD,"HOWARD, STEVEN L",82500,82500,253,1
TX,9, MONTAGUE COUNTY,169906, GOLD BURG ISD, TRADITIONAL ISD/CSD,"WILLIAMS, KIMBERLEY SUE",82500,82500,133,1
TX,9, MONTAGUE COUNTY,169909, PRAIRIE VALLEY ISD, TRADITIONAL ISD/CSD,"WEST, TIMOTHY LEE",82462,93600,152,0.88
TX,2, ARANSAS COUNTY,4901, ARANSAS COUNTY ISD, TRADITIONAL ISD/CSD,"TRAN, ROSE P",81297,81297,3010,1
TX,12, CORYELL COUNTY,50904, OGLESBY ISD, TRADITIONAL ISD/CSD,"MAASS, DAVID P",80361,90000,185,0.89
TX,15, BROWN COUNTY,25908, BROOKESMITH ISD, TRADITIONAL ISD/CSD,"MICKELSON, STEVEN E",80000,87999,158,0.91
TX,8, DELTA COUNTY,60914, FANNINDEL ISD, TRADITIONAL ISD/CSD,"LANE, THOMAS B",80000,160000,159,0.5
TX,17, GARZA COUNTY,85903, SOUTHLAND ISD, TRADITIONAL ISD/CSD,"MILLER, TOBY K",80000,80000,117,1
TX,4, HARRIS COUNTY,101859, STEP CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"CLARK, WILLIAM H",80000,160000,497,0.5
TX,20, BEXAR COUNTY,15807, SOUTHWEST PREPARATORY SCHOOL, OPEN ENROLLMENT CHARTER,"SHORT, GARY L",79371,176380,850,0.45
TX,9, CLAY COUNTY,39904, BELLEVUE ISD, TRADITIONAL ISD/CSD,"WESLEY, DEVIN WADE",78500,78500,145,1
TX,11, PALO PINTO COUNTY,182901, GORDON ISD, TRADITIONAL ISD/CSD,"CAMPBELL, HOLLY M",78000,78000,220,1
TX,14, EASTLAND COUNTY,67907, RANGER ISD, TRADITIONAL ISD/CSD,"THOMPSON, JOHN MICHAEL",77130,100600,351,0.77
TX,4, HARRIS COUNTY,101864, THE LAWSON ACADEMY, OPEN ENROLLMENT CHARTER,"LAWSON, CHERYL GRACE",76425,76425,182,1
TX,14, JONES COUNTY,127905, LUEDERS-AVOCA ISD, TRADITIONAL ISD/CSD,"SPIKES, BOB FORD",76139,104500,107,0.73
TX,20, BEXAR COUNTY,15815, HERITAGE ACADEMY, OPEN ENROLLMENT CHARTER,"DAVISON, ROBERT F",75000,150000,617,0.5
TX,4, HARRIS COUNTY,101870, BETA ACADEMY, OPEN ENROLLMENT CHARTER,"ANDREWS, LATISHA D",75000,150000,1205,0.5
TX,17, LUBBOCK COUNTY,152803, TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC, OPEN ENROLLMENT CHARTER,"JOHNSON, FRANCES BERRONES",75000,300000,193,0.25
TX,7, NACOGDOCHES COUNTY,174909, MARTINSVILLE ISD, TRADITIONAL ISD/CSD,"SIMMONS, DAVID E",75000,150000,341,0.5
TX,7, PANOLA COUNTY,183801, PANOLA CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"WORLEY, CHARLES MILTON",75000,75000,191,1
TX,13, TRAVIS COUNTY,227825, AUSTIN ACHIEVE PUBLIC SCHOOLS, OPEN ENROLLMENT CHARTER,"ARMBRUST, JOHN DAVID",75000,150000,2183,0.5
TX,20, BEXAR COUNTY,15825, LIGHTHOUSE PUBLIC SCHOOLS, OPEN ENROLLMENT CHARTER,"MILLS, DONALD LEE",74750,149500,323,0.5
TX,13, BASTROP COUNTY,11905, MCDADE ISD, TRADITIONAL ISD/CSD,"MARCHBANKS, BARBARA LEE",74057,97200,334,0.76
TX,14, FISHER COUNTY,76903, ROBY CISD, TRADITIONAL ISD/CSD,"CARTER, JASON KYLE",73365,73365,314,1
TX,3, REFUGIO COUNTY,196901, AUSTWELL-TIVOLI ISD, TRADITIONAL ISD/CSD,"VELA, DOLORES BERNAL",73000,73000,137,1
TX,12, LAMPASAS COUNTY,141902, LOMETA ISD, TRADITIONAL ISD/CSD,"FISHER, MICHAEL D",70915,90800,316,0.78
TX,16, DALLAM COUNTY,56902, TEXLINE ISD, TRADITIONAL ISD/CSD,"JONES, TERRELL C",70634,91000,199,0.78
TX,7, SABINE COUNTY,202905, WEST SABINE ISD, TRADITIONAL ISD/CSD,"SMITH, MISTI CLARK",69604,69604,569,1
TX,11, TARRANT COUNTY,220801, TREETOPS SCHOOL INTERNATIONAL, OPEN ENROLLMENT CHARTER,"BLANCHARD, BETTY LOU",69332,138664,391,0.5
TX,2, NUECES COUNTY,178808, SEASHORE CHARTER SCHOOLS, OPEN ENROLLMENT CHARTER,"KIDWELL, JEANINE LYNN",67625,67625,499,1
TX,17, DICKENS COUNTY,63906, PATTON SPRINGS ISD, TRADITIONAL ISD/CSD,"WHITE, BRYAN K",67170,85491,90,0.79
TX,11, SOMERVELL COUNTY,213801, BRAZOS RIVER CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"BUNTING, JASON RAY",65430,130860,207,0.5
TX,11, PARKER COUNTY,184801, CROSSTIMBERS ACADEMY, OPEN ENROLLMENT CHARTER,"BUNTING, JASON RAY",65429,130858,120,0.5
TX,20, BEXAR COUNTY,15827, SCHOOL OF SCIENCE AND TECHNOLOGY, OPEN ENROLLMENT CHARTER,"NALCACI, MEHMET",65000,65000,3274,1
TX,20, BEXAR COUNTY,15831, SCHOOL OF SCIENCE AND TECHNOLOGY D, OPEN ENROLLMENT CHARTER,"NALCACI, MEHMET",65000,65000,4805,1
TX,13, TRAVIS COUNTY,227821, AUSTIN DISCOVERY SCHOOL, OPEN ENROLLMENT CHARTER,"RAMIREZ, MORGAN REED",64600,64600,433,1
TX,7, ANDERSON COUNTY,1906, NECHES ISD, TRADITIONAL ISD/CSD,"SNIDER, RANDY L",63095,120456,339,0.52
TX,20, BEXAR COUNTY,15840, SAN ANTONIO PREPARATORY CHARTER SC, OPEN ENROLLMENT CHARTER,"HALL POWELL, STEPHANIE",60000,120000,216,0.5
TX,15, BROWN COUNTY,25904, BLANKET ISD, TRADITIONAL ISD/CSD,"WHISENHUNT, DAVID RAY",60000,67996,143,0.88
TX,10, FANNIN COUNTY,74917, SAM RAYBURN ISD, TRADITIONAL ISD/CSD,"ARTHUR, STEVEN H",60000,103896,522,0.58
TX,13, TRAVIS COUNTY,227829, VALOR PUBLIC SCHOOLS, OPEN ENROLLMENT CHARTER,"GORDON, STEPHEN JAMES",59887,119774,1091,0.5
TX,19, HUDSPETH COUNTY,115903, DELL CITY ISD, TRADITIONAL ISD/CSD,"CERVANTES, RUBEN",59824,120225,71,0.5
TX,11, TARRANT COUNTY,220919, CARROLL ISD, TRADITIONAL ISD/CSD,"LYON, JEREMY MCTEE",59818,111851,8324,0.53
TX,10, DALLAS COUNTY,57836, ST ANTHONY SCHOOL, OPEN ENROLLMENT CHARTER,"BROWN, ONJALEKE M",59800,119600,327,0.5
TX,6, WALKER COUNTY,236802, SAM HOUSTON STATE UNIVERSITY CHART, OPEN ENROLLMENT CHARTER,"KNOX, RONNY",58656,58656,400,1
TX,4, HARRIS COUNTY,101876, REVE PREPARATORY CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"THIBODEAUX, TRACI ELAINE",58500,117000,120,0.5
TX,9, CLAY COUNTY,39905, MIDWAY ISD, TRADITIONAL ISD/CSD,"BEAVER, RANDEL RAY",57600,115200,132,0.5
TX,4, HARRIS COUNTY,101856, DRAW ACADEMY, OPEN ENROLLMENT CHARTER,"DONATTI, FERNANDO",57503,115006,707,0.5
TX,14, CALLAHAN COUNTY,30906, EULA ISD, TRADITIONAL ISD/CSD,"KELLEY, TIMOTHY D",57500,57500,454,1
TX,16, HANSFORD COUNTY,98903, PRINGLE-MORSE CISD, TRADITIONAL ISD/CSD,"BURROW, STANLEY SCOTT",57014,114028,113,0.5
TX,17, KING COUNTY,135001, GUTHRIE CSD, TRADITIONAL ISD/CSD,"REEL, JODIE GRIFF",56952,103099,127,0.55
TX,4, HARRIS COUNTY,101819, AMIGOS POR VIDA-FRIENDS FOR LIFE P, OPEN ENROLLMENT CHARTER,"DELGADO, FREDDY RAMON",56729,113458,502,0.5
TX,14, JONES COUNTY,127903, HAMLIN COLLEGIATE ISD, TRADITIONAL ISD/CSD,"BURKS, RANDY J",56000,56000,443,1
TX,4, HARRIS COUNTY,101807, UNIVERSITY OF HOUSTON CHARTER SCHO, OPEN ENROLLMENT CHARTER,"PAQUIN, PATRICIA C",55787,111574,86,0.5
TX,18, BREWSTER COUNTY,22903, SAN VICENTE ISD, TRADITIONAL ISD/CSD,"MILAM, JESSICA R",55750,111500,5,0.5
TX,2, JIM WELLS COUNTY,125906, LA GLORIA ISD, TRADITIONAL ISD/CSD,"BRASWELL, DAVID L",55676,111352,106,0.5
TX,12, FREESTONE COUNTY,81906, DEW ISD, TRADITIONAL ISD/CSD,"EVANS, DARRELL R",55225,110450,164,0.5
TX,13, TRAVIS COUNTY,227817, CEDARS INTERNATIONAL ACADEMY, OPEN ENROLLMENT CHARTER,"BLALOCK, MICHAEL GLENN",55000,110000,496,0.5
TX,4, HARRIS COUNTY,101855, MEYERPARK ELEMENTARY, OPEN ENROLLMENT CHARTER,"WRIGHT, JULIA N",54700,109400,260,0.5
TX,13, WILLIAMSON COUNTY,246914, COUPLAND ISD, TRADITIONAL ISD/CSD,"BRINKMAN, TAMMY",54600,109200,173,0.5
TX,20, BEXAR COUNTY,15836, ELEANOR KOLITZ HEBREW LANGUAGE ACA, OPEN ENROLLMENT CHARTER,"DAVIS, KATHRYN EMELIA",53247,106494,466,0.5
TX,3, DEWITT COUNTY,62906, MEYERSVILLE ISD, TRADITIONAL ISD/CSD,"DUNN, KELLY CLAY",52207,104414,166,0.5
TX,7, SHELBY COUNTY,210906, EXCELSIOR ISD, TRADITIONAL ISD/CSD,"MASON, LARRY WAYNE",52000,88405,71,0.59
TX,7, ANGELINA COUNTY,3906, ZAVALLA ISD, TRADITIONAL ISD/CSD,"OLIVER, RICKY DWAYNE",51914,103828,300,0.5
TX,4, BRAZORIA COUNTY,20910, DAMON ISD, TRADITIONAL ISD/CSD,"HAYWARD, DAVID G",51000,102000,115,0.5
TX,3, DEWITT COUNTY,62905, WESTHOFF ISD, TRADITIONAL ISD/CSD,"KENNEDY, MELVIN DAVID",50414,136623,66,0.37
TX,12, FALLS COUNTY,73904, WESTPHALIA ISD, TRADITIONAL ISD/CSD,"HUDSON, ROBERT A",50171,100342,160,0.5
TX,20, BEXAR COUNTY,15839, PROMESA ACADEMY CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"DANI, AMBIKA",50000,100000,196,0.5
TX,14, EASTLAND COUNTY,67908, RISING STAR ISD, TRADITIONAL ISD/CSD,"STUTEVILLE, ROBBY D",50000,50000,186,1
TX,8, HOPKINS COUNTY,112909, SALTILLO ISD, TRADITIONAL ISD/CSD,"STICKELS, DAVID RODNEY",50000,100000,255,0.5
TX,17, LUBBOCK COUNTY,152802, RISE ACADEMY, OPEN ENROLLMENT CHARTER,"BAUMGARTNER, RICHARD PAUL",50000,100000,277,0.5
TX,7, NACOGDOCHES COUNTY,174801, STEPHEN F AUSTIN STATE UNIVERSITY, OPEN ENROLLMENT CHARTER,"HAGAN, LYSA M",49889,99778,255,0.5
TX,11, PARKER COUNTY,184911, GARNER ISD, TRADITIONAL ISD/CSD,"HALLMARK, REBECCA KAY",49854,99708,216,0.5
TX,11, DENTON COUNTY,61805, TRIVIUM ACADEMY, OPEN ENROLLMENT CHARTER,"BRADLEY, SHERYL TERESE",49608,90000,598,0.55
TX,2, BEE COUNTY,13801, ST MARY'S ACADEMY CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"SIMONSON, MERLE STANLEY",48582,97164,391,0.5
TX,2, KENEDY COUNTY,131001, KENEDY COUNTY WIDE CSD, TRADITIONAL ISD/CSD,"TINSLEY, KRISTEN MICHELLE",48572,97144,89,0.5
TX,3, VICTORIA COUNTY,235904, NURSERY ISD, TRADITIONAL ISD/CSD,"GAJEWSKEY, LARRY CHARLES",48500,97000,141,0.5
TX,20, BEXAR COUNTY,15814, POSITIVE SOLUTIONS CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"TORRES, RUBY ESMERALDA",48272,96544,119,0.5
TX,4, HARRIS COUNTY,101815, ALIEF MONTESSORI COMMUNITY SCHOOL, OPEN ENROLLMENT CHARTER,"PRESILLAS, DELIA",48000,96000,331,0.5
